29.0 APEX_CODE,DEBUG;APEX_PROFILING,DEBUG;CALLOUT,DEBUG;DB,DEBUG;SYSTEM,DEBUG;VALIDATION,DEBUG;VISUALFORCE,DEBUG;WORKFLOW,DEBUG
09:31:03.56 (4346829093)|ENTERING_MANAGED_PKG|permissioner
09:31:03.56 (4346867749)|ENTERING_MANAGED_PKG|permissioner
09:31:03.56 (4346888115)|ENTERING_MANAGED_PKG|permissioner
09:31:03.56 (4346907920)|ENTERING_MANAGED_PKG|permissioner
09:31:03.56 (4347234453)|DML_BEGIN|[1870]|Op:Insert|Type:PermissionSetAssignment|Rows:1
09:31:03.56 (4469518959)|DML_END|[1870]
09:31:03.56 (4470270017)|ENTERING_MANAGED_PKG|permissioner
09:31:03.56 (4470363736)|ENTERING_MANAGED_PKG|permissioner
09:31:03.56 (4470423775)|ENTERING_MANAGED_PKG|permissioner
09:31:03.56 (4470480808)|ENTERING_MANAGED_PKG|permissioner
09:31:03.56 (4470535806)|ENTERING_MANAGED_PKG|permissioner
09:31:03.56 (4470568987)|ENTERING_MANAGED_PKG|permissioner
09:31:03.56 (4470579388)|ENTERING_MANAGED_PKG|permissioner
09:31:03.56 (4470611040)|ENTERING_MANAGED_PKG|permissioner
09:31:03.56 (4470648816)|ENTERING_MANAGED_PKG|permissioner
09:31:03.56 (4470662250)|ENTERING_MANAGED_PKG|permissioner
09:31:03.56 (4470673969)|ENTERING_MANAGED_PKG|permissioner
09:31:03.56 (4471123785)|ENTERING_MANAGED_PKG|permissioner
09:31:03.56 (4471191953)|ENTERING_MANAGED_PKG|permissioner
09:31:03.56 (4471269669)|ENTERING_MANAGED_PKG|permissioner
09:31:03.56 (4471335365)|ENTERING_MANAGED_PKG|permissioner
09:31:03.56 (4472121996)|ENTERING_MANAGED_PKG|permissioner
09:31:03.56 (4472251376)|ENTERING_MANAGED_PKG|permissioner
09:31:03.56 (4472265748)|ENTERING_MANAGED_PKG|permissioner
09:31:03.56 (4472310683)|ENTERING_MANAGED_PKG|permissioner
09:31:03.56 (4472324016)|ENTERING_MANAGED_PKG|permissioner
09:31:03.56 (4472360017)|ENTERING_MANAGED_PKG|permissioner
09:31:03.56 (4472372946)|ENTERING_MANAGED_PKG|permissioner
09:31:03.56 (4472398644)|ENTERING_MANAGED_PKG|permissioner
09:31:03.56 (4472431129)|ENTERING_MANAGED_PKG|permissioner
09:31:03.56 (4472452658)|ENTERING_MANAGED_PKG|permissioner
09:31:03.56 (4472522434)|ENTERING_MANAGED_PKG|permissioner
09:31:03.56 (4472607984)|ENTERING_MANAGED_PKG|permissioner
09:31:03.56 (4472721790)|ENTERING_MANAGED_PKG|permissioner
09:31:03.56 (4472752579)|ENTERING_MANAGED_PKG|permissioner
09:31:03.56 (4477518956)|ENTERING_MANAGED_PKG|permissioner
09:31:03.56 (4477554816)|ENTERING_MANAGED_PKG|permissioner
09:31:03.56 (4477574581)|ENTERING_MANAGED_PKG|permissioner
09:31:03.56 (4477639240)|ENTERING_MANAGED_PKG|permissioner
09:31:03.56 (4477673524)|ENTERING_MANAGED_PKG|permissioner
09:31:03.56 (4477687455)|ENTERING_MANAGED_PKG|permissioner
09:31:03.56 (4477703661)|ENTERING_MANAGED_PKG|permissioner
09:31:03.56 (4477733733)|ENTERING_MANAGED_PKG|permissioner
09:31:03.56 (4477743940)|ENTERING_MANAGED_PKG|permissioner
09:31:03.56 (4477776839)|ENTERING_MANAGED_PKG|permissioner
09:31:03.56 (4477794308)|ENTERING_MANAGED_PKG|permissioner
09:31:03.56 (4477819113)|ENTERING_MANAGED_PKG|permissioner
09:31:03.56 (4477831739)|ENTERING_MANAGED_PKG|permissioner
09:31:03.56 (4477845792)|ENTERING_MANAGED_PKG|permissioner
09:31:03.56 (4477870857)|ENTERING_MANAGED_PKG|permissioner
09:31:03.56 (4477879578)|ENTERING_MANAGED_PKG|permissioner
09:31:03.56 (4477910910)|ENTERING_MANAGED_PKG|permissioner
09:31:03.56 (4477938887)|ENTERING_MANAGED_PKG|permissioner
09:31:03.56 (4477986641)|ENTERING_MANAGED_PKG|permissioner
09:31:03.56 (4478036146)|ENTERING_MANAGED_PKG|permissioner
09:31:03.56 (4478053527)|ENTERING_MANAGED_PKG|permissioner
09:31:03.56 (4478068645)|ENTERING_MANAGED_PKG|permissioner
09:31:03.56 (4478078548)|ENTERING_MANAGED_PKG|permissioner
09:31:03.56 (4478084421)|ENTERING_MANAGED_PKG|permissioner
09:31:03.56 (4478102491)|ENTERING_MANAGED_PKG|permissioner
09:31:03.56 (4478109785)|ENTERING_MANAGED_PKG|permissioner
09:31:03.56 (4478123569)|ENTERING_MANAGED_PKG|permissioner
09:31:03.56 (4478130481)|ENTERING_MANAGED_PKG|permissioner
09:31:03.56 (4478144961)|ENTERING_MANAGED_PKG|permissioner
09:31:03.56 (4478153882)|ENTERING_MANAGED_PKG|permissioner
09:31:03.56 (4478159555)|ENTERING_MANAGED_PKG|permissioner
09:31:03.56 (4478176235)|ENTERING_MANAGED_PKG|permissioner
09:31:03.56 (4478182890)|ENTERING_MANAGED_PKG|permissioner
09:31:03.56 (4478196402)|ENTERING_MANAGED_PKG|permissioner
09:31:03.56 (4478212922)|ENTERING_MANAGED_PKG|permissioner
09:31:03.56 (4478259547)|ENTERING_MANAGED_PKG|permissioner
09:31:03.56 (4478345953)|ENTERING_MANAGED_PKG|permissioner
09:31:03.56 (4478891012)|SOQL_EXECUTE_BEGIN|[1122]|Aggregations:1|SELECT Id, (SELECT Id FROM Assignments WHERE PermissionSet.isOwnedByProfile = FALSE LIMIT 1) FROM PermissionSet 
09:31:03.56 (4749334662)|SOQL_EXECUTE_END|[1122]|Rows:77
09:31:03.56 (4750060774)|ENTERING_MANAGED_PKG|permissioner
09:31:03.56 (4750285207)|ENTERING_MANAGED_PKG|permissioner
09:31:03.56 (4750977142)|ENTERING_MANAGED_PKG|permissioner
09:31:03.56 (4751120403)|ENTERING_MANAGED_PKG|permissioner
09:31:03.56 (4751261241)|ENTERING_MANAGED_PKG|permissioner
09:31:03.56 (4751399933)|ENTERING_MANAGED_PKG|permissioner
09:31:03.56 (4751538725)|ENTERING_MANAGED_PKG|permissioner
09:31:03.56 (4751678940)|ENTERING_MANAGED_PKG|permissioner
09:31:03.56 (4751819243)|ENTERING_MANAGED_PKG|permissioner
09:31:03.56 (4752002222)|ENTERING_MANAGED_PKG|permissioner
09:31:03.56 (4752176589)|ENTERING_MANAGED_PKG|permissioner
09:31:03.56 (4752319120)|ENTERING_MANAGED_PKG|permissioner
09:31:03.56 (4752459042)|ENTERING_MANAGED_PKG|permissioner
09:31:03.56 (4752599201)|ENTERING_MANAGED_PKG|permissioner
09:31:03.56 (4752740898)|ENTERING_MANAGED_PKG|permissioner
09:31:03.56 (4752890594)|ENTERING_MANAGED_PKG|permissioner
09:31:03.56 (4753031717)|ENTERING_MANAGED_PKG|permissioner
09:31:03.56 (4753174139)|ENTERING_MANAGED_PKG|permissioner
09:31:03.56 (4753323652)|ENTERING_MANAGED_PKG|permissioner
09:31:03.56 (4753483175)|ENTERING_MANAGED_PKG|permissioner
09:31:03.56 (4753628603)|ENTERING_MANAGED_PKG|permissioner
09:31:03.56 (4753795264)|ENTERING_MANAGED_PKG|permissioner
09:31:03.56 (4753906476)|ENTERING_MANAGED_PKG|permissioner
09:31:03.56 (4754012073)|ENTERING_MANAGED_PKG|permissioner
09:31:03.56 (4754206043)|ENTERING_MANAGED_PKG|permissioner
09:31:03.56 (4754310282)|ENTERING_MANAGED_PKG|permissioner
09:31:03.56 (4754410749)|ENTERING_MANAGED_PKG|permissioner
09:31:03.56 (4754597157)|ENTERING_MANAGED_PKG|permissioner
09:31:03.56 (4754789415)|ENTERING_MANAGED_PKG|permissioner
09:31:03.56 (4754889322)|ENTERING_MANAGED_PKG|permissioner
09:31:03.56 (4754989190)|ENTERING_MANAGED_PKG|permissioner
09:31:03.56 (4755088080)|ENTERING_MANAGED_PKG|permissioner
09:31:03.56 (4755188849)|ENTERING_MANAGED_PKG|permissioner
09:31:03.56 (4755288761)|ENTERING_MANAGED_PKG|permissioner
09:31:03.56 (4755388667)|ENTERING_MANAGED_PKG|permissioner
09:31:03.56 (4755488633)|ENTERING_MANAGED_PKG|permissioner
09:31:03.56 (4755589837)|ENTERING_MANAGED_PKG|permissioner
09:31:03.56 (4756975606)|ENTERING_MANAGED_PKG|permissioner
09:31:03.56 (4757886690)|ENTERING_MANAGED_PKG|permissioner
09:31:03.56 (4758159270)|ENTERING_MANAGED_PKG|permissioner
09:31:03.56 (4758260369)|ENTERING_MANAGED_PKG|permissioner
09:31:03.56 (4758366317)|ENTERING_MANAGED_PKG|permissioner
09:31:03.56 (4758466798)|ENTERING_MANAGED_PKG|permissioner
09:31:03.56 (4758566421)|ENTERING_MANAGED_PKG|permissioner
09:31:03.56 (4758653357)|ENTERING_MANAGED_PKG|permissioner
09:31:03.56 (4758729505)|ENTERING_MANAGED_PKG|permissioner
09:31:03.56 (4759518245)|SOQL_EXECUTE_BEGIN|[1100]|Aggregations:0|SELECT Id FROM PermissionSet WHERE  isOwnedByProfile = false AND (Id NOT IN :ps_withoutAssignments_toExclude) AND (Id NOT IN :fix_offset_calculation_ps2)  ORDER BY Name DESC NULLS LAST  LIMIT 20000
09:31:03.56 (4771867071)|SOQL_EXECUTE_END|[1100]|Rows:33
09:31:03.56 (4772023406)|ENTERING_MANAGED_PKG|permissioner
09:31:03.56 (4772049161)|ENTERING_MANAGED_PKG|permissioner
09:31:03.56 (4772095182)|ENTERING_MANAGED_PKG|permissioner
09:31:03.56 (4772116115)|ENTERING_MANAGED_PKG|permissioner
09:31:03.56 (4772129338)|ENTERING_MANAGED_PKG|permissioner
09:31:03.56 (4772140325)|ENTERING_MANAGED_PKG|permissioner
09:31:03.56 (4772185419)|ENTERING_MANAGED_PKG|permissioner
09:31:03.56 (4772199304)|ENTERING_MANAGED_PKG|permissioner
09:31:03.56 (4772208107)|ENTERING_MANAGED_PKG|permissioner
09:31:03.56 (4772224422)|ENTERING_MANAGED_PKG|permissioner
09:31:03.56 (4772239653)|ENTERING_MANAGED_PKG|permissioner
09:31:03.56 (4772254313)|ENTERING_MANAGED_PKG|permissioner
09:31:03.56 (4772262708)|ENTERING_MANAGED_PKG|permissioner
09:31:03.56 (4772293093)|ENTERING_MANAGED_PKG|permissioner
09:31:03.56 (4772302147)|ENTERING_MANAGED_PKG|permissioner
09:31:03.56 (4772313550)|ENTERING_MANAGED_PKG|permissioner
09:31:03.56 (4772362547)|ENTERING_MANAGED_PKG|permissioner
09:31:03.56 (4772386466)|ENTERING_MANAGED_PKG|permissioner
09:31:03.56 (4772439492)|ENTERING_MANAGED_PKG|permissioner
09:31:03.56 (4772502851)|ENTERING_MANAGED_PKG|permissioner
09:31:03.56 (4772549159)|ENTERING_MANAGED_PKG|permissioner
09:31:03.56 (4773050291)|SOQL_EXECUTE_BEGIN|[1122]|Aggregations:1|SELECT Id, (SELECT Id FROM Assignments WHERE PermissionSet.isOwnedByProfile = FALSE LIMIT 1) FROM PermissionSet 
09:31:03.56 (4938010651)|SOQL_EXECUTE_END|[1122]|Rows:77
09:31:03.56 (4938589114)|ENTERING_MANAGED_PKG|permissioner
09:31:03.56 (4938803988)|ENTERING_MANAGED_PKG|permissioner
09:31:03.56 (4939594205)|ENTERING_MANAGED_PKG|permissioner
09:31:03.56 (4939772901)|ENTERING_MANAGED_PKG|permissioner
09:31:03.56 (4939951091)|ENTERING_MANAGED_PKG|permissioner
09:31:03.56 (4940130107)|ENTERING_MANAGED_PKG|permissioner
09:31:03.56 (4940311645)|ENTERING_MANAGED_PKG|permissioner
09:31:03.56 (4940490487)|ENTERING_MANAGED_PKG|permissioner
09:31:03.56 (4940678058)|ENTERING_MANAGED_PKG|permissioner
09:31:03.56 (4940847286)|ENTERING_MANAGED_PKG|permissioner
09:31:03.56 (4941011962)|ENTERING_MANAGED_PKG|permissioner
09:31:03.56 (4941184591)|ENTERING_MANAGED_PKG|permissioner
09:31:03.56 (4941362926)|ENTERING_MANAGED_PKG|permissioner
09:31:03.56 (4941597252)|ENTERING_MANAGED_PKG|permissioner
09:31:03.56 (4941790019)|ENTERING_MANAGED_PKG|permissioner
09:31:03.56 (4941909947)|ENTERING_MANAGED_PKG|permissioner
09:31:03.56 (4942016462)|ENTERING_MANAGED_PKG|permissioner
09:31:03.56 (4942120834)|ENTERING_MANAGED_PKG|permissioner
09:31:03.56 (4942223227)|ENTERING_MANAGED_PKG|permissioner
09:31:03.56 (4942323440)|ENTERING_MANAGED_PKG|permissioner
09:31:03.56 (4942423264)|ENTERING_MANAGED_PKG|permissioner
09:31:03.56 (4942522807)|ENTERING_MANAGED_PKG|permissioner
09:31:03.56 (4942621660)|ENTERING_MANAGED_PKG|permissioner
09:31:03.56 (4942727409)|ENTERING_MANAGED_PKG|permissioner
09:31:03.56 (4942913817)|ENTERING_MANAGED_PKG|permissioner
09:31:03.56 (4943014692)|ENTERING_MANAGED_PKG|permissioner
09:31:03.56 (4943114560)|ENTERING_MANAGED_PKG|permissioner
09:31:03.56 (4943298420)|ENTERING_MANAGED_PKG|permissioner
09:31:03.56 (4943482445)|ENTERING_MANAGED_PKG|permissioner
09:31:03.56 (4943582979)|ENTERING_MANAGED_PKG|permissioner
09:31:03.56 (4943702270)|ENTERING_MANAGED_PKG|permissioner
09:31:03.56 (4943818960)|ENTERING_MANAGED_PKG|permissioner
09:31:03.56 (4943919555)|ENTERING_MANAGED_PKG|permissioner
09:31:03.56 (4944032421)|ENTERING_MANAGED_PKG|permissioner
09:31:03.56 (4944133309)|ENTERING_MANAGED_PKG|permissioner
09:31:03.56 (4944232583)|ENTERING_MANAGED_PKG|permissioner
09:31:03.56 (4944331798)|ENTERING_MANAGED_PKG|permissioner
09:31:03.56 (4945701883)|ENTERING_MANAGED_PKG|permissioner
09:31:03.56 (4946559556)|ENTERING_MANAGED_PKG|permissioner
09:31:03.56 (4946833442)|ENTERING_MANAGED_PKG|permissioner
09:31:03.56 (4946931592)|ENTERING_MANAGED_PKG|permissioner
09:31:03.56 (4947030418)|ENTERING_MANAGED_PKG|permissioner
09:31:03.56 (4947129700)|ENTERING_MANAGED_PKG|permissioner
09:31:03.56 (4947234244)|ENTERING_MANAGED_PKG|permissioner
09:31:03.56 (4947297786)|ENTERING_MANAGED_PKG|permissioner
09:31:03.56 (4947338042)|ENTERING_MANAGED_PKG|permissioner
09:31:03.56 (4947493865)|ENTERING_MANAGED_PKG|permissioner
09:31:03.56 (4947527210)|ENTERING_MANAGED_PKG|permissioner
09:31:03.56 (4948893185)|SOQL_EXECUTE_BEGIN|[1175]|Aggregations:0|SELECT Name, Label, Description, ProfileId, Profile.Name, UserLicenseId, UserLicense.Name, LastModifiedById, LastModifiedBy.Name, LastModifiedDate FROM PermissionSet WHERE  isOwnedByProfile = false AND (Id NOT IN :ps_withoutAssignments_toExclude) AND (Id NOT IN :fix_offset_calculation_ps2)  ORDER BY Name DESC NULLS LAST  LIMIT 10 OFFSET 0
09:31:03.56 (4979026862)|SOQL_EXECUTE_END|[1175]|Rows:10
09:31:03.56 (4979300012)|ENTERING_MANAGED_PKG|permissioner
09:31:03.56 (4979995187)|SOQL_EXECUTE_BEGIN|[1181]|Aggregations:0|SELECT AssigneeId, PermissionSetId FROM PermissionSetAssignment 
09:31:03.56 (4998532551)|SOQL_EXECUTE_END|[1181]|Rows:163
09:31:03.56 (5011330693)|ENTERING_MANAGED_PKG|permissioner
09:31:03.56 (5011390663)|ENTERING_MANAGED_PKG|permissioner
09:31:03.56 (5011399332)|ENTERING_MANAGED_PKG|permissioner
09:31:03.56 (5011420247)|ENTERING_MANAGED_PKG|permissioner
09:31:03.56 (5011429971)|ENTERING_MANAGED_PKG|permissioner
09:31:03.56 (5011440040)|ENTERING_MANAGED_PKG|permissioner
09:31:03.56 (5011476468)|ENTERING_MANAGED_PKG|permissioner
09:31:03.56 (5011519616)|ENTERING_MANAGED_PKG|permissioner
09:31:03.56 (5011547046)|ENTERING_MANAGED_PKG|permissioner
09:31:03.56 (5011565388)|ENTERING_MANAGED_PKG|permissioner
09:31:03.56 (5011601133)|ENTERING_MANAGED_PKG|permissioner
09:31:03.56 (5011612830)|ENTERING_MANAGED_PKG|permissioner
09:31:03.56 (5011650457)|ENTERING_MANAGED_PKG|permissioner
09:31:03.56 (5011673698)|ENTERING_MANAGED_PKG|permissioner
09:31:03.56 (5011735262)|ENTERING_MANAGED_PKG|permissioner
09:31:03.56 (5011747180)|ENTERING_MANAGED_PKG|permissioner
09:31:03.56 (5011753148)|ENTERING_MANAGED_PKG|permissioner
09:31:03.56 (5011769777)|ENTERING_MANAGED_PKG|permissioner
09:31:03.56 (5011775915)|ENTERING_MANAGED_PKG|permissioner
09:31:03.56 (5011782769)|ENTERING_MANAGED_PKG|permissioner
09:31:03.56 (5011799642)|ENTERING_MANAGED_PKG|permissioner
09:31:03.56 (5011805839)|ENTERING_MANAGED_PKG|permissioner
09:31:03.56 (5011822303)|ENTERING_MANAGED_PKG|permissioner
09:31:03.56 (5011830499)|ENTERING_MANAGED_PKG|permissioner
09:31:03.56 (5011844145)|ENTERING_MANAGED_PKG|permissioner
09:31:03.56 (5011849615)|ENTERING_MANAGED_PKG|permissioner
09:31:03.56 (5011854429)|ENTERING_MANAGED_PKG|permissioner
09:31:03.56 (5011868423)|ENTERING_MANAGED_PKG|permissioner
09:31:03.56 (5011911348)|ENTERING_MANAGED_PKG|permissioner
09:31:03.56 (5011922430)|ENTERING_MANAGED_PKG|permissioner
09:31:03.56 (5011928259)|ENTERING_MANAGED_PKG|permissioner
09:31:03.56 (5011943941)|ENTERING_MANAGED_PKG|permissioner
09:31:03.56 (5011950100)|ENTERING_MANAGED_PKG|permissioner
09:31:03.56 (5011956871)|ENTERING_MANAGED_PKG|permissioner
09:31:03.56 (5011973459)|ENTERING_MANAGED_PKG|permissioner
09:31:03.56 (5011979402)|ENTERING_MANAGED_PKG|permissioner
09:31:03.56 (5012000353)|ENTERING_MANAGED_PKG|permissioner
09:31:03.56 (5012009696)|ENTERING_MANAGED_PKG|permissioner
09:31:03.56 (5012023906)|ENTERING_MANAGED_PKG|permissioner
09:31:03.56 (5012029838)|ENTERING_MANAGED_PKG|permissioner
09:31:03.56 (5012034608)|ENTERING_MANAGED_PKG|permissioner
09:31:03.56 (5012048919)|ENTERING_MANAGED_PKG|permissioner
09:31:03.56 (5012091041)|ENTERING_MANAGED_PKG|permissioner
09:31:03.56 (5012101949)|ENTERING_MANAGED_PKG|permissioner
09:31:03.56 (5012107699)|ENTERING_MANAGED_PKG|permissioner
09:31:03.56 (5012123600)|ENTERING_MANAGED_PKG|permissioner
09:31:03.56 (5012129607)|ENTERING_MANAGED_PKG|permissioner
09:31:03.56 (5012136437)|ENTERING_MANAGED_PKG|permissioner
09:31:03.56 (5012152874)|ENTERING_MANAGED_PKG|permissioner
09:31:03.56 (5012158391)|ENTERING_MANAGED_PKG|permissioner
09:31:03.56 (5012174687)|ENTERING_MANAGED_PKG|permissioner
09:31:03.56 (5012182866)|ENTERING_MANAGED_PKG|permissioner
09:31:03.56 (5012196300)|ENTERING_MANAGED_PKG|permissioner
09:31:03.56 (5012201831)|ENTERING_MANAGED_PKG|permissioner
09:31:03.56 (5012206432)|ENTERING_MANAGED_PKG|permissioner
09:31:03.56 (5012220226)|ENTERING_MANAGED_PKG|permissioner
09:31:03.56 (5012262679)|ENTERING_MANAGED_PKG|permissioner
09:31:03.56 (5012273404)|ENTERING_MANAGED_PKG|permissioner
09:31:03.56 (5012279264)|ENTERING_MANAGED_PKG|permissioner
09:31:03.56 (5012295041)|ENTERING_MANAGED_PKG|permissioner
09:31:03.56 (5012300990)|ENTERING_MANAGED_PKG|permissioner
09:31:03.56 (5012307691)|ENTERING_MANAGED_PKG|permissioner
09:31:03.56 (5012323903)|ENTERING_MANAGED_PKG|permissioner
09:31:03.56 (5012329353)|ENTERING_MANAGED_PKG|permissioner
09:31:03.56 (5012345071)|ENTERING_MANAGED_PKG|permissioner
09:31:03.56 (5012353081)|ENTERING_MANAGED_PKG|permissioner
09:31:03.56 (5012366444)|ENTERING_MANAGED_PKG|permissioner
09:31:03.56 (5012371838)|ENTERING_MANAGED_PKG|permissioner
09:31:03.56 (5012376451)|ENTERING_MANAGED_PKG|permissioner
09:31:03.56 (5012390130)|ENTERING_MANAGED_PKG|permissioner
09:31:03.56 (5012431753)|ENTERING_MANAGED_PKG|permissioner
09:31:03.56 (5012442368)|ENTERING_MANAGED_PKG|permissioner
09:31:03.56 (5012448000)|ENTERING_MANAGED_PKG|permissioner
09:31:03.56 (5012464282)|ENTERING_MANAGED_PKG|permissioner
09:31:03.56 (5012470497)|ENTERING_MANAGED_PKG|permissioner
09:31:03.56 (5012477245)|ENTERING_MANAGED_PKG|permissioner
09:31:03.56 (5012493459)|ENTERING_MANAGED_PKG|permissioner
09:31:03.56 (5012499045)|ENTERING_MANAGED_PKG|permissioner
09:31:03.56 (5012515441)|ENTERING_MANAGED_PKG|permissioner
09:31:03.56 (5012523500)|ENTERING_MANAGED_PKG|permissioner
09:31:03.56 (5012536867)|ENTERING_MANAGED_PKG|permissioner
09:31:03.56 (5012542218)|ENTERING_MANAGED_PKG|permissioner
09:31:03.56 (5012546936)|ENTERING_MANAGED_PKG|permissioner
09:31:03.56 (5012560896)|ENTERING_MANAGED_PKG|permissioner
09:31:03.56 (5012613006)|ENTERING_MANAGED_PKG|permissioner
09:31:03.56 (5012624086)|ENTERING_MANAGED_PKG|permissioner
09:31:03.56 (5012629855)|ENTERING_MANAGED_PKG|permissioner
09:31:03.56 (5012646283)|ENTERING_MANAGED_PKG|permissioner
09:31:03.56 (5012652272)|ENTERING_MANAGED_PKG|permissioner
09:31:03.56 (5012659060)|ENTERING_MANAGED_PKG|permissioner
09:31:03.56 (5012675512)|ENTERING_MANAGED_PKG|permissioner
09:31:03.56 (5012681624)|ENTERING_MANAGED_PKG|permissioner
09:31:03.56 (5012697442)|ENTERING_MANAGED_PKG|permissioner
09:31:03.56 (5012705515)|ENTERING_MANAGED_PKG|permissioner
09:31:03.56 (5012719002)|ENTERING_MANAGED_PKG|permissioner
09:31:03.56 (5012724384)|ENTERING_MANAGED_PKG|permissioner
09:31:03.56 (5012729094)|ENTERING_MANAGED_PKG|permissioner
09:31:03.56 (5012743005)|ENTERING_MANAGED_PKG|permissioner
09:31:03.56 (5012784698)|ENTERING_MANAGED_PKG|permissioner
09:31:03.56 (5012795413)|ENTERING_MANAGED_PKG|permissioner
09:31:03.56 (5012801248)|ENTERING_MANAGED_PKG|permissioner
09:31:03.56 (5012816978)|ENTERING_MANAGED_PKG|permissioner
09:31:03.56 (5012822999)|ENTERING_MANAGED_PKG|permissioner
09:31:03.56 (5012829770)|ENTERING_MANAGED_PKG|permissioner
09:31:03.56 (5012846235)|ENTERING_MANAGED_PKG|permissioner
09:31:03.56 (5012851823)|ENTERING_MANAGED_PKG|permissioner
09:31:03.56 (5012868323)|ENTERING_MANAGED_PKG|permissioner
09:31:03.56 (5012876532)|ENTERING_MANAGED_PKG|permissioner
09:31:03.56 (5012890840)|ENTERING_MANAGED_PKG|permissioner
09:31:03.56 (5012896398)|ENTERING_MANAGED_PKG|permissioner
09:31:03.56 (5012901123)|ENTERING_MANAGED_PKG|permissioner
09:31:03.56 (5012915217)|ENTERING_MANAGED_PKG|permissioner
09:31:03.56 (5012956546)|ENTERING_MANAGED_PKG|permissioner
09:31:03.56 (5012967172)|ENTERING_MANAGED_PKG|permissioner
09:31:03.56 (5012972969)|ENTERING_MANAGED_PKG|permissioner
09:31:03.56 (5012988706)|ENTERING_MANAGED_PKG|permissioner
09:31:03.56 (5012994822)|ENTERING_MANAGED_PKG|permissioner
09:31:03.56 (5013001611)|ENTERING_MANAGED_PKG|permissioner
09:31:03.56 (5013018853)|ENTERING_MANAGED_PKG|permissioner
09:31:03.56 (5013024309)|ENTERING_MANAGED_PKG|permissioner
09:31:03.56 (5013040547)|ENTERING_MANAGED_PKG|permissioner
09:31:03.56 (5013048814)|ENTERING_MANAGED_PKG|permissioner
09:31:03.56 (5013062351)|ENTERING_MANAGED_PKG|permissioner
09:31:03.56 (5013067786)|ENTERING_MANAGED_PKG|permissioner
09:31:03.56 (5013072504)|ENTERING_MANAGED_PKG|permissioner
09:31:03.56 (5013086431)|ENTERING_MANAGED_PKG|permissioner
09:31:03.56 (5013128801)|ENTERING_MANAGED_PKG|permissioner
09:31:03.56 (5013139457)|ENTERING_MANAGED_PKG|permissioner
09:31:03.56 (5013145257)|ENTERING_MANAGED_PKG|permissioner
09:31:03.56 (5013161470)|ENTERING_MANAGED_PKG|permissioner
09:31:03.56 (5013167538)|ENTERING_MANAGED_PKG|permissioner
09:31:03.56 (5013174336)|ENTERING_MANAGED_PKG|permissioner
09:31:03.56 (5013190444)|ENTERING_MANAGED_PKG|permissioner
09:31:03.56 (5013195891)|ENTERING_MANAGED_PKG|permissioner
09:31:03.56 (5013237512)|ENTERING_MANAGED_PKG|permissioner
09:31:03.56 (5013246304)|ENTERING_MANAGED_PKG|permissioner
09:31:03.56 (5013260505)|ENTERING_MANAGED_PKG|permissioner
09:31:03.56 (5013266038)|ENTERING_MANAGED_PKG|permissioner
09:31:03.56 (5013270678)|ENTERING_MANAGED_PKG|permissioner
09:31:03.56 (5013285277)|ENTERING_MANAGED_PKG|permissioner
09:31:04.418 (5418670092)|USER_INFO|[EXTERNAL]|005p0000000rQMP|ant.custodio@monash.edu.unicrm.copado|Australian Eastern Standard Time|GMT+10:00
09:31:04.418 (5418735760)|ENTERING_MANAGED_PKG|permissioner
09:31:04.418 (5419881833)|ENTERING_MANAGED_PKG|permissioner
09:31:04.418 (5419952403)|ENTERING_MANAGED_PKG|permissioner
09:31:04.418 (5420478738)|SOQL_EXECUTE_BEGIN|[7]|Aggregations:0|SELECT Id, name, UserLicenseId FROM Profile WHERE Name = 'System Administrator' LIMIT 1
09:31:04.418 (5425016557)|SOQL_EXECUTE_END|[7]|Rows:1
09:31:04.418 (5425179188)|ENTERING_MANAGED_PKG|permissioner
09:31:04.418 (5425468792)|DML_BEGIN|[27]|Op:Insert|Type:User|Rows:1
09:31:04.418 (5648387445)|DML_END|[27]
09:31:04.418 (5648544931)|ENTERING_MANAGED_PKG|permissioner
09:31:04.418 (5648920432)|SOQL_EXECUTE_BEGIN|[7]|Aggregations:0|SELECT Id, name, UserLicenseId FROM Profile WHERE Name = 'System Administrator' LIMIT 1
09:31:04.418 (5653310898)|SOQL_EXECUTE_END|[7]|Rows:1
09:31:04.418 (5653445601)|ENTERING_MANAGED_PKG|permissioner
09:31:04.418 (5653693575)|SOQL_EXECUTE_BEGIN|[14]|Aggregations:0|SELECT Id, name, UserLicenseId FROM Profile WHERE Name = 'Chatter Free User' LIMIT 1
09:31:04.418 (5656423695)|SOQL_EXECUTE_END|[14]|Rows:1
09:31:04.418 (5656519198)|ENTERING_MANAGED_PKG|permissioner
09:31:04.418 (5656712745)|DML_BEGIN|[36]|Op:Insert|Type:PermissionSet|Rows:1
09:31:04.418 (5730454178)|DML_END|[36]
09:31:04.418 (5730625223)|ENTERING_MANAGED_PKG|permissioner
09:31:04.418 (5730883374)|DML_BEGIN|[36]|Op:Insert|Type:PermissionSet|Rows:1
09:31:04.418 (5797329929)|DML_END|[36]
09:31:04.418 (5797511266)|ENTERING_MANAGED_PKG|permissioner
09:31:04.418 (5797599490)|ENTERING_MANAGED_PKG|permissioner
09:31:04.418 (5797924031)|ENTERING_MANAGED_PKG|permissioner
09:31:04.418 (5797945553)|ENTERING_MANAGED_PKG|permissioner
09:31:04.418 (5797977143)|ENTERING_MANAGED_PKG|permissioner
